Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,OrientationAzimuth,OrientationPitch,OrientationRoll,GameRotX,GameRotY,GameRotZ,GameRotW,Pressure
1747666371256,-0.20578274,6.5778694,6.9391856,0.3256673,0.08491021,-0.20189081,-39.037502,-55.518753,-21.2625,128.12021,-45.601776,-1.9591768,0.26791215,0.28036934,0.64473045,0.6587403,986.03485
1747666371277,-0.73459655,6.283552,6.6257257,0.22426373,0.17837252,-0.1065959,-39.24375,-55.95,-20.962502,128.33559,-45.891853,-2.3364656,0.26819772,0.28346398,0.64329654,0.6587015,986.03485
1747666371300,-0.89730847,6.1064835,6.2787666,0.13080142,6.108648E-4,-0.022907428,-39.0,-56.175003,-20.60625,128.44745,-46.079906,-2.6277552,0.2680949,0.28576663,0.64255995,0.65846735,986.02924
1747666371321,-0.8039884,5.6303115,5.584848,0.013515383,-0.26389357,0.053450666,-39.24375,-56.343754,-20.775002,128.49182,-46.17329,-2.6061602,0.2692277,0.2857909,0.64190745,0.658631,986.02924
1747666371342,-0.5623133,5.424529,5.197211,-0.04329504,-0.4251619,0.06444623,-39.300003,-56.381252,-20.90625,128.49895,-46.16898,-2.1793284,0.27107927,0.2837245,0.6414185,0.6592411,986.0263
1747666371362,-0.07178468,5.3790655,5.096712,-0.016416991,-0.37568185,0.054672398,-39.300003,-56.568752,-21.337502,128.51613,-46.123955,-1.6509359,0.27419677,0.27990568,0.64055866,0.66041917,986.0263
1747666371383,0.22971097,5.35753,5.2402816,0.13629921,-0.2150244,0.02046397,-39.787502,-56.568752,-21.075,128.51631,-46.13372,-1.2051363,0.27647635,0.27799702,0.6399631,0.6608522,986.01337
1747666371405,0.16031912,5.582455,5.1182475,0.31283912,-0.14660755,-0.01802051,-39.84375,-56.5875,-20.79375,128.55292,-46.443573,-0.83987147,0.27966863,0.27800754,0.63872266,0.6607047,986.0085
1747666371426,0.18903299,6.070591,4.814359,0.37514734,-0.118507765,0.018631376,-40.0875,-56.49375,-20.643751,128.59029,-46.846718,-0.68633586,0.2828863,0.2793271,0.6373334,0.66011953,986.0085
1747666371448,0.4953143,6.3696938,4.881358,0.3116174,-0.092851445,0.05222894,-39.91875,-56.456253,-20.8125,128.58041,-47.07038,-0.6017747,0.28700733,0.2812596,0.63605803,0.6587488,986.0031
1747666371470,0.3062813,6.73101,5.2642097,0.245644,-0.092851445,0.054672398,-40.2,-56.475002,-20.98125,128.4753,-47.65605,-0.3048925,0.28990847,0.28228948,0.6353242,0.65774536,986.0031
1747666371492,0.31345975,7.0325055,5.788238,0.24075708,0.010995566,0.08277218,-40.143753,-56.5125,-20.8875,128.36382,-48.037003,-0.07362892,0.2923105,0.2832482,0.63487434,0.65670353,986.0036
1747666371514,0.07178468,7.243074,6.4127645,0.2578613,0.14538582,0.0876591,-39.80625,-56.456253,-21.056252,128.21727,-48.32734,-0.0068443245,0.29422772,0.28542092,0.63496065,0.65482044,986.0036
1747666371535,-0.33260235,7.4392858,6.9344,0.25358525,0.17348559,0.110871956,-39.675003,-56.5125,-20.625,128.05528,-48.6123,-0.06005271,0.29508507,0.2877482,0.6352914,0.6530931,985.9963
1747666371556,-0.55034924,7.716853,7.1784678,0.17172936,0.14110976,0.20005822,-39.54375,-56.625004,-21.056252,127.73776,-48.9827,-0.13040906,0.2958638,0.29038247,0.63615227,0.6507326,985.9963
1747666371578,-0.30388847,7.6402826,7.422536,0.028176138,0.029932374,0.2159407,-39.73125,-56.775,-20.98125,127.436295,-49.106262,-0.02330519,0.2963384,0.29129788,0.6373988,0.64888513,986.00214
1747666371599,0.19621146,7.836494,7.874779,-0.15874848,-0.023823727,0.13469568,-39.65625,-56.643753,-21.393751,127.17256,-49.041805,0.20552874,0.2963235,0.2900593,0.63911295,0.64775974,986.00214
1747666371621,0.27038896,8.408379,8.709874,-0.2192241,-0.01527162,0.027183482,-39.881252,-56.531254,-21.35625,127.00461,-48.73054,0.41522482,0.29528457,0.2881234,0.6403033,0.6479225,986.0141
1747666371642,0.043070808,8.568698,9.08794,-0.093996815,0.031154104,-0.057726722,-39.787502,-56.006252,-21.5625,127.0133,-48.461758,0.4384788,0.29355848,0.28628314,0.6410248,0.64880854,986.0141
1747666371664,-0.66041905,8.496913,8.693125,0.06360629,0.16859868,-0.088269964,-39.7125,-55.706253,-21.900002,127.11135,-48.334003,0.2936008,0.2923484,0.2865449,0.64091855,0.6493442,986.0153
1747666371686,-1.3040884,8.329415,8.240881,0.09537126,0.30665413,-0.024129158,-39.525,-55.593754,-21.975,127.21415,-48.36082,-0.055284,0.29086936,0.28861687,0.6408321,0.64917606,986.0153
1747666371708,-1.4189439,8.149954,7.834101,-0.052458014,0.23335035,0.07422007,-39.1875,-55.55625,-22.5,127.17762,-48.42591,-0.7023222,0.2878117,0.29209766,0.64189196,0.6479337,986.0263
1747666371728,-1.579263,7.9154572,7.647461,-0.22350015,0.12705988,0.1499673,-38.943752,-55.518753,-22.5375,127.04917,-48.31172,-0.9216047,0.28571883,0.2923981,0.6432816,0.647346,986.0363
1747666371750,-1.4644074,7.6067834,7.8628154,-0.34994915,0.08185588,0.22937973,-38.4375,-55.275,-22.743752,126.83631,-48.01308,-0.9508381,0.28323808,0.2910267,0.64541376,0.64693177,986.0363
1747666371771,-1.2179468,7.058827,8.025527,-0.34017533,0.046425723,0.2764163,-37.85625,-54.487503,-22.96875,126.44678,-47.480343,-0.7823838,0.28074455,0.28860426,0.64808995,0.6464282,986.0402
1747666371792,-1.0671989,6.491728,7.446464,-0.17890702,0.020158539,0.32467464,-37.893753,-54.16875,-23.475,126.08039,-47.101517,-0.5393679,0.27863833,0.28558058,0.65142435,0.64532995,986.0402
1747666371813,-0.87338024,6.1208405,6.8195443,-0.09521855,0.09773836,0.34910923,-37.912502,-54.018753,-23.6625,125.66289,-46.861988,-0.25523713,0.27782372,0.28402364,0.6540108,0.64375037,986.0422
1747666371834,-0.46899325,5.864808,6.4606214,-0.060399257,0.112399116,0.3234529,-37.818752,-53.7,-23.868752,125.195496,-46.719566,-0.014311551,0.2771596,0.28323737,0.6566538,0.64168906,986.0422
1747666371855,-0.2727818,5.773881,6.1710896,-0.007864884,-0.0,0.25503606,-37.631252,-53.568752,-24.2625,124.56858,-46.595943,0.3324192,0.27688935,0.2824333,0.65937066,0.6393701,986.0297
1747666371877,-0.3589234,5.7355957,5.7547383,0.08071051,-0.103236146,0.21838416,-37.3875,-53.100002,-24.525002,124.26796,-46.6009,0.6430736,0.27781513,0.28160664,0.6606241,0.6380378,986.0297
1747666371898,-0.28235307,5.8241305,5.5920267,0.19738568,-0.06658426,0.22876886,-37.2,-52.687504,-24.50625,123.99954,-46.710533,0.9880953,0.2801102,0.28116032,0.6615334,0.6362866,986.0202
1747666371919,-0.2440679,5.8217373,5.6303115,0.33055422,0.06108648,0.26419902,-37.3125,-52.518753,-24.69375,123.60389,-47.027897,1.3478734,0.28225923,0.28213996,0.66226923,0.6341342,986.0202
1747666371942,-0.04546363,5.8911295,5.383851,0.45272717,0.0537561,0.29107708,-37.237503,-52.29375,-24.656252,123.204605,-47.441895,1.5867097,0.2847782,0.28436288,0.66310024,0.63113964,986.0202
1747666371963,0.2416751,6.1591253,4.7545385,0.42707083,-0.053145237,0.2678642,-37.125,-51.99375,-24.7875,122.789116,-47.94336,1.9174128,0.28912655,0.28722218,0.66372985,0.62719375,986.0202
1747666371983,0.3684947,6.5252275,4.5942197,0.28351763,-0.03054324,0.20983206,-36.956253,-52.0125,-25.143751,122.41653,-48.414745,2.3224478,0.292695,0.288793,0.66395557,0.6245728,986.0009
1747666372004,0.22492532,7.0229344,5.3072805,0.13202316,0.058032155,0.13652828,-37.03125,-51.787502,-24.975,121.99341,-48.850628,2.708731,0.29515362,0.29024085,0.6644928,0.6221687,986.0009
1747666372025,0.2105684,7.393822,6.2237315,0.114308074,0.0012217296,0.088269964,-36.9375,-51.862503,-25.10625,121.8126,-48.98984,2.8044944,0.29593349,0.29106683,0.6649536,0.6209188,985.99725
1747666372046,0.41156548,7.5756764,6.6759753,0.1833358,-0.12583815,0.041844238,-37.0875,-52.10625,-24.806252,121.75182,-49.05639,2.8624706,0.29716578,0.29154596,0.6649197,0.6201414,985.99725
1747666372066,0.54317075,7.7240314,6.74776,0.28290674,-0.30237806,-0.044287696,-37.050003,-52.18125,-24.656252,121.75101,-49.43748,3.2585714,0.30046162,0.29173583,0.6634951,0.6199897,986.0024
1747666372088,0.5312066,7.771888,6.5084777,0.32811075,-0.33108872,-0.092546016,-37.0875,-52.443752,-24.7875,121.82406,-49.60024,3.4135005,0.3032479,0.29183945,0.66188574,0.6203046,986.0024
1747666372109,0.8446664,7.9154572,6.4677997,0.2939023,-0.1404989,-0.18661919,-37.143753,-52.518753,-24.69375,122.154205,-50.150642,3.7409225,0.3082851,0.29299757,0.6581787,0.6212194,986.0046
1747666372129,1.1030912,8.145168,6.8315086,0.245644,0.023823727,-0.2800815,-37.125,-52.4625,-24.993752,122.44824,-50.480488,3.637014,0.30954266,0.29436994,0.6564751,0.6217476,986.0002
1747666372151,1.1916257,8.640483,7.7001033,0.2126573,0.116675176,-0.4156935,-37.29375,-52.7625,-24.993752,122.86084,-50.7473,3.1972113,0.30972576,0.29697046,0.6541687,0.6228497,986.0002
1747666372172,0.9499506,9.257831,8.293523,0.2609156,-0.046425723,-0.56413364,-37.0125,-52.7625,-25.275002,123.46223,-50.98957,2.5431297,0.30919296,0.30064228,0.6502529,0.6254479,986.0075
1747666372194,-0.15074782,9.473185,7.5062847,0.2627482,-0.16676609,-0.5183188,-36.65625,-52.7625,-25.331251,124.25782,-51.275757,1.8917938,0.31003577,0.30377436,0.6446854,0.6292691,986.0075
1747666372216,-0.13878371,9.499506,6.501299,-0.0072540194,0.10079269,-0.2886336,-36.3375,-53.718754,-25.143751,125.45641,-51.695335,0.9640402,0.31041577,0.30620977,0.64045054,0.63221884,986.0114
1747666372236,0.33499518,8.937193,7.070791,-0.38110328,0.46547896,-0.14935644,-36.28125,-54.000004,-25.2,125.67991,-51.537315,0.34736177,0.3083631,0.30737972,0.64010745,0.63300264,986.0114
1747666372257,0.8327023,8.310273,8.793623,-0.6132319,0.35430157,-0.19272783,-36.16875,-54.468754,-24.993752,125.75239,-50.963177,-0.3607233,0.30066246,0.30773106,0.6424633,0.63414866,986.01215
