Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,OrientationAzimuth,OrientationPitch,OrientationRoll,GameRotX,GameRotY,GameRotZ,GameRotW,Pressure
1747655892845,0.02632105,3.9481573,8.886943,0.0012980876,-0.16676609,-0.0021380268,5.025,-65.8125,-8.83125,144.41849,-24.50394,-1.1990647,0.14208913,0.1578956,0.69708943,0.6847963,984.4174
1747655892867,0.023928227,4.031906,9.080762,-0.026190827,-0.068416856,-0.012522728,4.96875,-65.8125,-8.6625,144.42574,-24.479277,-0.989367,0.14303815,0.15653318,0.6969433,0.6850602,984.4245
1747655892892,-0.06460621,4.1084766,9.145369,0.0025198173,0.09468404,-0.0051923506,4.875,-65.7375,-9.4125,144.44171,-24.412537,-0.89952356,0.14288336,0.15597154,0.69698673,0.68517643,984.4245
1747655892914,-0.20578274,4.240082,8.681161,0.021456625,0.048258316,0.012522728,4.8375,-65.925,-9.31875,144.43593,-24.432001,-1.016527,0.14241694,0.15672477,0.697098,0.68498844,984.4328
1747655892936,0.13160525,4.2281175,8.678768,-0.028023422,-0.13622284,0.0015271619,5.1937504,-65.943756,-9.3,144.41061,-24.49865,-1.0183973,0.14304307,0.1570346,0.69709474,0.68479025,984.4328
1747655892959,0.25124636,4.0941195,9.016156,-0.04085158,-0.17104214,-0.032070402,5.1937504,-65.756256,-9.1125,144.40054,-24.515562,-0.8199781,0.14441289,0.15567452,0.69688606,0.68502563,984.42255
1747655892981,0.31106696,3.9553359,9.123833,-0.08605558,-6.108648E-4,-0.06017018,5.64375,-65.700005,-8.681251,144.45831,-24.41854,-0.521443,0.1453279,0.15369998,0.69657725,0.68559194,984.42255
1747655893005,0.19142582,3.9840498,9.18126,-0.06772963,0.17409647,-0.06383537,5.34375,-65.64375,-8.606251,144.52231,-24.28418,-0.5309195,0.14414771,0.15286048,0.6965201,0.68608665,984.4223
1747655893027,-0.11964113,4.156333,8.834301,-0.042684175,0.17837252,-0.07299834,5.2875004,-65.8125,-8.75625,144.58868,-24.182291,-0.69358164,0.14262065,0.15339473,0.6964879,0.6863192,984.4306
1747655893050,-0.2632105,4.199404,8.595019,-0.07261655,0.04459313,-0.06994402,5.08125,-65.90625,-8.94375,144.71605,-24.155077,-1.0229322,0.14102784,0.15480061,0.6960712,0.68675524,984.4306
1747655893071,-0.2943172,4.17069,9.01137,-0.084833845,-0.050090913,-0.08093958,5.0062504,-65.700005,-9.243751,144.79735,-24.116034,-1.0750734,0.14060405,0.15476082,0.6956164,0.6873117,984.4211
1747655893093,-0.485743,4.072584,9.315259,-0.03291034,-0.028710645,-0.058337588,5.4375,-65.53125,-9.39375,144.89394,-24.048622,-1.095981,0.14021508,0.1543479,0.6950841,0.68802226,984.4211
1747655893116,-0.485743,3.9960139,9.178867,0.0043524117,0.008552107,-0.028405212,5.26875,-65.5875,-9.525001,144.96837,-24.014748,-1.1692348,0.13955629,0.15457569,0.69460934,0.68858427,984.4201
1747655893142,-0.49292147,3.991228,9.413364,-0.048792824,-0.013439025,-0.0027488915,5.5687504,-65.34375,-9.50625,145.02997,-23.964333,-1.2852896,0.13860391,0.15472513,0.6943877,0.6889665,984.4201
1747655893165,-0.40438703,3.8739798,9.676575,0.031841327,-0.059253883,0.011911863,5.45625,-65.2125,-9.4875,145.04414,-23.888844,-1.3158646,0.13810956,0.15435374,0.69441193,0.68912464,984.4301
1747655893191,-0.3493521,3.9481573,9.583255,0.091706075,-0.109344795,0.06444623,5.2312503,-64.96875,-8.962501,145.01976,-23.892885,-1.2211956,0.13873665,0.15396056,0.6944419,0.68905646,984.4533
1747655893215,-0.14596218,3.912265,9.3104725,0.11247548,-0.064140804,0.113926284,5.1000004,-65.325005,-9.075001,144.93999,-23.949163,-1.1007555,0.13969094,0.1536808,0.6947443,0.6886211,984.4533
1747655893238,-0.31106696,4.4315076,9.152547,0.03611738,-0.11362085,0.18784092,4.875,-65.25,-8.493751,144.79924,-24.03663,-0.9697186,0.1411118,0.1536484,0.6955775,0.68749654,984.4716
1747655893261,0.24646074,3.694518,9.5760765,0.05383246,-0.12522727,0.11514801,4.6687503,-65.4375,-8.6625,144.4937,-24.084288,-0.60064447,0.14290722,0.15208405,0.69680786,0.6862265,984.4716
1747655893283,0.6125626,4.0390844,9.147761,0.11797326,-0.10567961,0.074830934,5.3250003,-65.0625,-8.55,144.36542,-24.090187,-0.34227964,0.1448031,0.15057698,0.6975537,0.6854031,984.4892
1747655893307,0.42592242,4.139583,8.597412,0.02328922,-0.026267186,-0.032681264,5.025,-64.9875,-8.94375,144.28731,-24.201996,-0.094886154,0.14673008,0.15002117,0.6976253,0.68504226,984.4936
1747655893331,-0.22253251,4.615755,8.12124,-0.11720968,-0.031154104,0.10720677,5.025,-65.2125,-9.150001,144.25662,-24.266779,0.03125974,0.14743923,0.1498028,0.6976151,0.68494815,984.4936
1747655893352,1.0624132,3.8404803,7.812566,-0.23938264,0.05131264,0.24770567,5.0625,-65.55,-9.3,143.96376,-24.28215,0.11423602,0.1476975,0.14973521,0.6990373,0.6834556,984.4799
1747655893374,0.18903299,3.7758741,8.618947,-0.337121,0.027488915,0.016798781,4.8562503,-66.0,-9.4875,143.73764,-24.014828,0.35554355,0.14722744,0.14701286,0.70070004,0.6824447,984.4799
1747655893398,-0.64845496,3.5892339,9.506684,-0.2589303,-0.012217295,0.27214026,4.8562503,-65.850006,-9.356251,143.67606,-23.635502,0.33169246,0.14402848,0.14450449,0.70194256,0.6823862,984.4545
1747655893420,0.5192425,3.5581272,9.95175,-0.026801692,0.06536253,0.3252855,4.7625003,-65.625,-9.056251,143.18921,-23.140438,0.4089376,0.14168572,0.1420024,0.7049644,0.6802835,984.4545
1747655893443,1.0336994,3.9720855,9.62154,0.17172936,0.10690133,0.13530655,4.74375,-65.45625,-8.94375,142.85376,-23.07897,0.55118376,0.14203742,0.14130205,0.70746523,0.6777551,984.43915
1747655893467,0.02632105,4.1036906,8.63809,0.13324489,-0.09224058,0.008246674,4.8,-65.3625,-9.056251,142.69562,-23.24496,0.6976811,0.14431268,0.14204459,0.70787174,0.676694,984.43475
1747655893489,0.009571291,4.1611185,8.535198,0.037949976,-0.2357938,-0.0027488915,4.875,-65.475006,-9.262501,142.66615,-23.497028,0.85024786,0.14628372,0.14228812,0.7074086,0.67670393,984.43475
1747655893512,-0.016749758,3.912265,9.487542,6.8722287E-4,-0.16371176,0.016798781,4.7625003,-65.45625,-9.69375,142.67279,-23.591885,1.2092121,0.14855237,0.14079955,0.706855,0.6770995,984.4194
1747655893535,0.2943172,3.9218364,9.509077,0.09231694,0.028099779,0.0070249448,4.5,-65.45625,-9.6,142.66074,-23.576149,1.2934257,0.14898673,0.14029157,0.7068619,0.67710227,984.4194
1747655893558,0.46899325,4.058227,9.480363,0.11614066,0.02687805,-0.049174614,4.0687504,-65.850006,-9.712501,142.66006,-23.633705,1.2817519,0.14950925,0.1409562,0.7066905,0.67702794,984.4091
1747655893581,0.083748795,4.132405,8.819944,0.11980586,0.0048869182,-0.12064579,3.8625002,-65.90625,-9.431251,142.77376,-23.826403,1.2486682,0.15045276,0.14224187,0.70581144,0.6774669,984.4091
1747655893601,0.0071784677,4.130012,9.073584,0.09842559,-0.17776164,-0.0962112,3.9,-66.3,-9.1875,142.91113,-23.996984,1.2007569,0.15151621,0.14317282,0.7046953,0.67819536,984.4047
1747655893625,0.51445687,4.017549,9.425328,0.18577924,-0.13683371,-0.085215636,3.80625,-66.450005,-9.3,143.05618,-24.154253,1.3576578,0.15370663,0.14286867,0.7034621,0.67904633,984.39325
1747655893646,0.8566305,4.3357944,8.408379,0.15401429,-0.091629714,-0.1640172,4.3875003,-66.09375,-9.3,143.16478,-24.336275,1.5146998,0.15601525,0.14308299,0.70241123,0.67956233,984.39325
1747655893669,0.50009996,4.505685,8.049456,-0.081779525,-0.07941242,-0.25686863,4.3125,-66.24375,-9.31875,143.34724,-24.564468,1.6551574,0.15819585,0.14337842,0.7007822,0.68067694,984.3952
1747655893692,0.02871387,4.106084,9.001799,-0.12820524,-0.043982264,-0.24342962,4.9125004,-66.075005,-9.4875,143.7788,-24.57757,1.6678697,0.15849508,0.14273208,0.69857764,0.6830053,984.3952
1747655893715,-0.41635114,4.0103707,10.150353,-0.065286174,0.07208204,0.091324285,4.74375,-66.225006,-9.337501,144.04688,-24.432692,1.4898754,0.15624367,0.14263284,0.6972335,0.6849155,984.38544
1747655893740,0.7704889,3.95055,9.925428,0.114308074,0.34025168,0.017409647,5.1937504,-65.7375,-9.543751,143.9374,-24.217516,1.2304451,0.15391615,0.1428901,0.6986078,0.6839878,984.38544
1747655893762,0.10289137,4.2448673,8.980264,0.19494222,0.080634154,-0.051618073,5.30625,-65.68125,-9.375,143.94989,-24.416645,0.8814239,0.15298362,0.14617825,0.69874424,0.6833626,984.39325
1747655893785,-0.11485548,4.278367,8.650054,0.15706861,-0.11484258,-0.041844238,5.025,-65.64375,-9.28125,144.00803,-24.63498,0.87194186,0.15430276,0.14748693,0.69808847,0.68345505,984.39325
1747655893809,0.24885355,4.0869412,8.831908,0.17661628,-0.2791652,-0.024129158,5.0062504,-65.700005,-9.1125,144.07227,-24.914856,1.1478392,0.15772621,0.1474653,0.6969479,0.6838421,984.4006
1747655893832,0.5288138,4.098905,8.547162,0.16806418,-0.15638138,-0.058337588,4.6125,-65.943756,-8.887501,144.11374,-25.116383,1.4536492,0.16080996,0.14684045,0.6961057,0.6841161,984.40106
1747655893855,0.6795616,4.3334017,7.5493555,-0.016416991,0.32192573,-0.06017018,4.70625,-65.68125,-8.925,144.1779,-25.300268,1.5822585,0.16280624,0.14750528,0.69530815,0.684312,984.40106
1747655893878,0.34217364,4.496114,7.7623167,-0.32368198,0.90530163,-0.054672398,4.6125,-65.4,-8.475,144.19424,-25.329838,1.1390586,0.15709202,0.15200993,0.69642687,0.6835237,984.4001
1747655893902,0.21774685,4.627719,8.690732,-0.45318532,0.7147118,0.07238748,4.9500003,-65.55,-8.325001,144.15227,-24.964792,-0.2657563,0.14775616,0.15673827,0.6986273,0.6822911,984.4001
1747655893923,0.19381863,4.369294,9.064013,-0.36216646,0.5876519,0.04978548,5.3250003,-65.606255,-8.625,143.97504,-24.500755,-1.0646566,0.14170387,0.15817915,0.7006758,0.6811408,984.403
1747655893946,-0.34456646,4.1515474,9.116654,-0.29008442,0.63896453,0.19639303,5.5687504,-66.0,-8.64375,143.84741,-24.186024,-1.6193656,0.13483605,0.16019498,0.70295876,0.67971003,984.4101
1747655893969,0.25603202,4.3812585,8.963513,-0.25770858,0.64629495,0.20616686,5.86875,-65.925,-8.8125,143.57816,-23.896358,-2.2223477,0.12919156,0.1622889,0.70564437,0.67752326,984.4101
1747655893993,1.0193424,4.4554358,8.958728,-0.28214318,0.53145236,0.062613636,6.1687503,-65.662506,-8.45625,143.14195,-23.587833,-2.869826,0.12400697,0.16423488,0.70871603,0.67481166,984.4135
1747655894015,0.26081768,4.3740797,9.126225,-0.1465312,0.20952661,-0.15851942,5.9625,-65.5875,-8.212501,143.06075,-23.406143,-3.082722,0.12100659,0.16455708,0.7099361,0.6739949,984.4135
1747655894037,-0.52163535,4.240082,9.171689,0.028176138,-0.22846343,-0.16890411,6.2625003,-65.418755,-8.00625,143.19513,-23.330729,-3.1771448,0.1210764,0.16420875,0.70881724,0.67524374,984.4074
1747655894062,-0.33738798,4.1467614,9.334401,0.20471606,-0.50152,-0.066889696,6.675,-65.08125,-8.306251,143.48828,-23.523808,-2.7130306,0.12497512,0.16262816,0.7070424,0.676775,984.4074
1747655894085,-0.24646074,4.287938,8.403593,0.2163225,-0.46792242,-0.00641408,6.7875004,-64.8,-8.175,143.56984,-23.808638,-2.1428378,0.13159949,0.16059907,0.705372,0.6777462,984.4128
1747655894107,-0.0023928226,4.3669014,8.114061,0.053221595,-0.3414734,0.022907428,6.7500005,-64.8375,-8.4375,143.58064,-24.11784,-1.6286081,0.1364128,0.15944676,0.70447487,0.67799956,984.41034
1747655894129,0.2656033,4.651647,8.76491,-0.090942495,-0.12522727,0.032681264,6.4500003,-65.193756,-8.45625,143.53079,-24.294989,-1.2173804,0.13931608,0.15816587,0.7042599,0.67793256,984.41034
1747655894152,-0.13160525,4.4434714,9.571291,-0.06772963,-0.0537561,0.013133593,6.1875005,-65.287506,-9.13125,143.44264,-24.302734,-0.9373375,0.14046346,0.15682116,0.70451087,0.6777474,984.3908
1747655894176,-0.6412765,4.4075794,9.970892,0.099036455,-0.27855435,0.024129158,6.2812505,-65.30625,-9.225,143.42387,-24.272715,-0.8368735,0.14158346,0.15578277,0.704347,0.6779242,984.3908
1747655894198,-1.4380864,4.5272202,10.202995,0.38736463,-0.38912088,0.14874557,5.9812503,-65.100006,-9.337501,143.4083,-24.421928,-0.55356425,0.14438,0.15559213,0.7037994,0.6779468,984.4067
1747655894221,-1.5840486,5.2642097,8.920443,0.6427061,-0.106290475,0.46822786,6.2625003,-64.875,-9.337501,142.99944,-25.229258,-0.08178627,0.15065987,0.15810531,0.7044291,0.67533994,984.4067
1747655894243,-0.50488555,5.8887367,7.618747,0.52603096,-0.017104214,0.5079341,5.68125,-65.08125,-9.243751,142.40642,-25.988989,0.15985702,0.15701698,0.16310278,0.7069563,0.6700418,984.41205
1747655894266,-0.021535404,6.166304,7.635497,0.2529744,-0.11056653,0.25442517,5.775,-65.418755,-9.168751,141.82173,-26.629154,0.42281136,0.16135229,0.16581537,0.7087538,0.6664373,984.4001
1747655894289,-1.2586247,5.802595,8.319844,-0.0035888306,-0.10384701,0.12614357,5.11875,-66.1125,-8.83125,141.42531,-27.09092,0.75659823,0.16455007,0.16679206,0.7094483,0.66467047,984.4001
1747655894310,-0.7537391,5.5657053,8.963513,-0.1343139,-6.108648E-4,0.18967351,4.8187504,-66.5625,-8.2875,141.24521,-27.103678,0.8424419,0.16493273,0.16659391,0.7101929,0.66382945,984.38934
1747655894333,-0.12921242,5.211568,9.408579,-0.09582941,0.09407318,0.13897173,4.55625,-66.75,-7.8750005,141.0244,-26.992762,0.86444014,0.16388363,0.166009,0.7118204,0.6624914,984.38934
