Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,OrientationAzimuth,OrientationPitch,OrientationRoll,GameRotX,GameRotY,GameRotZ,GameRotW,Pressure
1747655981796,0.8662018,5.0009995,8.877372,0.042760536,-0.07620538,0.08086322,8.175,-65.287506,-7.7250004,145.23215,-26.722761,-0.77983284,0.15858786,0.16821069,0.68960744,0.686292,984.3791
1747655981815,0.4833502,4.9698925,8.386844,0.043982264,0.014813471,0.02649626,8.306251,-65.30625,-7.93125,145.10977,-26.873802,-0.47732776,0.16155496,0.16754118,0.69000196,0.6853666,984.3791
1747655981836,-0.05503492,4.8622155,7.877172,-0.0537561,0.15897755,0.0778089,8.681251,-65.231255,-8.08125,145.02574,-27.025072,-0.39485946,0.16233717,0.16838697,0.69030905,0.6846648,984.3913
1747655981856,0.19860429,4.855037,7.891529,-0.20769402,0.2780962,0.14744748,9.01875,-65.137505,-8.325001,144.87064,-27.077839,-0.53242326,0.16123179,0.1696491,0.69140947,0.6835031,984.3913
1747655981877,0.6652047,4.962714,8.441878,-0.2828304,0.2988656,0.116293386,9.50625,-65.100006,-8.3625,144.57983,-26.926996,-0.74057317,0.15908138,0.17011236,0.6931776,0.6820995,984.38837
1747655981897,0.4211368,5.048856,9.102298,-0.19975278,0.15714496,0.03810269,10.06875,-65.025,-8.418751,144.40276,-26.74593,-0.7963458,0.15711921,0.16943876,0.6949216,0.6809464,984.38837
1747655981918,-0.69152576,5.218746,8.860622,-0.043371398,0.026419902,0.099800035,9.918751,-65.193756,-8.53125,144.31648,-26.667322,-0.8081852,0.156641,0.16953011,0.6954525,0.68049175,984.38544
1747655981938,-0.59581286,5.558527,8.592627,0.076358095,-0.051159926,0.27817255,9.88125,-65.2125,-8.75625,144.14453,-26.785166,-0.86895853,0.15714876,0.1710046,0.69618446,0.67925614,984.38544
1747655981959,0.1052842,5.8217373,8.372486,0.13500112,0.020311253,0.30382887,10.087501,-65.08125,-8.71875,143.77048,-27.087393,-0.76326376,0.15956323,0.1726341,0.6975736,0.67685163,984.38446
1747655981980,-0.22971097,5.910272,7.8436728,0.13744457,0.1669188,0.21952952,10.012501,-65.26875,-8.94375,143.34988,-27.500713,-0.6038904,0.16226786,0.17506522,0.6989177,0.6741924,984.38446
1747655982001,-0.73459655,6.113662,7.2765737,0.12583815,0.1913534,0.16210824,10.3125,-65.34375,-8.868751,143.01393,-27.962072,-0.6956779,0.16401303,0.18037647,0.69991314,0.6713312,984.38544
1747655982022,-1.0313065,6.0729837,6.991828,0.023823727,0.003817905,0.15355614,10.012501,-65.981255,-8.25,142.62447,-28.693598,-1.0457529,0.16528946,0.18480408,0.7001668,0.669547,984.38544
