timestamp,x,y,"00:04:ea:8e:1c:39,2.4,DIRECT-04-SA SL-T1680W series","00:08:9f:7e:73:f6,2.4,irunsipal","00:22:57:d7:22:80,2.4,101","00:40:5a:af:48:82,2.4,U+zone","00:40:5a:af:48:83,2.4,FREE_U+zone","00:40:5a:af:5d:da,2.4,U+zone","00:40:5a:af:5d:db,2.4,FREE_U+zone","00:40:5a:af:68:61,2.4,U+village","00:40:5a:af:68:62,2.4,U+zone","00:40:5a:af:68:63,2.4,FREE_U+zone","00:40:5a:af:7b:2a,2.4,U+zone","00:40:5a:af:7b:2b,2.4,FREE_U+zone","00:40:5a:af:88:f2,2.4,U+zone","00:40:5a:af:98:b9,2.4,U+village","00:40:5a:af:98:ba,2.4,U+zone","00:40:5a:af:98:bb,2.4,FREE_U+zone","00:40:5a:af:c2:89,2.4,U+village","00:40:5a:af:c2:8a,2.4,U+zone","00:40:5a:af:c2:8b,2.4,FREE_U+zone","00:40:5a:af:ca:39,2.4,U+village","00:40:5a:af:ca:3a,2.4,U+zone","00:40:5a:af:ca:3b,2.4,FREE_U+zone","00:40:5a:af:d0:c1,2.4,U+village","00:40:5a:af:d0:c3,2.4,FREE_U+zone","00:40:5a:af:e1:99,2.4,U+village","00:40:5a:af:e1:9a,2.4,U+zone","00:40:5a:af:e1:9b,2.4,FREE_U+zone","1c:39:29:23:98:f4,2.4,AT_401_CST_570004_WW_98f4","1c:39:29:23:99:2a,2.4,AT_401_CST_570004_WW_992a","1c:39:29:23:99:38,2.4,AT_401_CST_570004_WW_9938","1c:39:29:23:99:41,2.4,AT_401_CST_570004_WW_9941","1c:39:29:28:66:24,2.4,AT_401_CST_570004_WW_6624","1c:39:29:28:66:52,2.4,AT_401_CST_570004_WW_6652","1c:e8:9e:63:97:1c,2.4,Samsung Floor A/C_E50AJTAF189T","1e:39:29:69:3a:2a,2.4,[LG_CeilingCassette A/C]3a2a","1e:39:29:b7:ea:ba,2.4,[LG_AirPurifier]eaba","24:4b:fe:24:9b:68,2.4,BIO-IT","24:4b:fe:24:9b:6c,5.0,BIO-IT_5G","24:f2:7f:ff:5a:c3,2.4,eduroam","24:f2:7f:ff:5a:c4,2.4,Hallym Univ","24:f2:7f:ff:5a:d4,5.0,Hallym Univ","24:f2:7f:ff:5b:92,5.0,Hallym WiFi","24:f2:7f:ff:5b:93,5.0,eduroam","24:f2:7f:ff:5c:62,2.4,Hallym WiFi","24:f2:7f:ff:5c:63,2.4,eduroam","24:f2:7f:ff:5c:64,2.4,Hallym Univ","24:f2:7f:ff:5c:72,5.0,Hallym WiFi","24:f2:7f:ff:5c:73,5.0,eduroam","24:f2:7f:ff:5c:74,5.0,Hallym Univ","24:f2:7f:ff:5c:f2,5.0,Hallym WiFi","24:f2:7f:ff:5c:f3,5.0,eduroam","24:f2:7f:ff:5c:f4,5.0,Hallym Univ","24:f2:7f:ff:5d:02,2.4,Hallym WiFi","24:f2:7f:ff:5d:03,2.4,eduroam","24:f2:7f:ff:5d:04,2.4,Hallym Univ","24:f2:7f:ff:5d:13,5.0,eduroam","24:f2:7f:ff:5d:14,5.0,Hallym Univ","24:f2:7f:ff:5d:32,5.0,Hallym WiFi","24:f2:7f:ff:5d:33,5.0,eduroam","24:f2:7f:ff:5d:34,5.0,Hallym Univ","24:f2:7f:ff:5d:a2,2.4,Hallym WiFi","24:f2:7f:ff:5d:a3,2.4,eduroam","24:f2:7f:ff:5d:a4,2.4,Hallym Univ","24:f2:7f:ff:5d:b2,5.0,Hallym WiFi","24:f2:7f:ff:5d:b3,5.0,eduroam","24:f2:7f:ff:5d:b4,5.0,Hallym Univ","24:f2:7f:ff:5e:82,2.4,Hallym WiFi","24:f2:7f:ff:5e:83,2.4,eduroam","24:f2:7f:ff:5e:84,2.4,Hallym Univ","24:f2:7f:ff:5e:92,5.0,Hallym WiFi","24:f2:7f:ff:5e:93,5.0,eduroam","24:f2:7f:ff:5e:94,5.0,Hallym Univ","24:f2:7f:ff:5e:a2,2.4,Hallym WiFi","24:f2:7f:ff:5e:a3,2.4,eduroam","24:f2:7f:ff:5e:a4,2.4,Hallym Univ","24:f2:7f:ff:5e:b2,5.0,Hallym WiFi","24:f2:7f:ff:5e:b3,5.0,eduroam","24:f2:7f:ff:5e:b4,5.0,Hallym Univ","24:f2:7f:ff:5f:44,2.4,Hallym Univ","24:f2:7f:ff:5f:52,5.0,Hallym WiFi","24:f2:7f:ff:5f:53,5.0,eduroam","24:f2:7f:ff:5f:54,5.0,Hallym Univ","24:f2:7f:ff:61:02,2.4,Hallym WiFi","24:f2:7f:ff:61:03,2.4,eduroam","24:f2:7f:ff:61:04,2.4,Hallym Univ","24:f2:7f:ff:61:12,5.0,Hallym WiFi","24:f2:7f:ff:61:13,5.0,eduroam","24:f2:7f:ff:61:14,5.0,Hallym Univ","24:f2:7f:ff:61:22,2.4,Hallym WiFi","24:f2:7f:ff:61:23,2.4,eduroam","24:f2:7f:ff:61:24,2.4,Hallym Univ","24:f2:7f:ff:61:32,5.0,Hallym WiFi","24:f2:7f:ff:61:33,5.0,eduroam","24:f2:7f:ff:61:34,5.0,Hallym Univ","24:f2:7f:ff:61:62,2.4,Hallym WiFi","24:f2:7f:ff:61:63,2.4,eduroam","24:f2:7f:ff:61:64,2.4,Hallym Univ","24:f2:7f:ff:61:72,5.0,Hallym WiFi","24:f2:7f:ff:61:73,5.0,eduroam","24:f2:7f:ff:61:74,5.0,Hallym Univ","24:f2:7f:ff:63:a2,2.4,Hallym WiFi","24:f2:7f:ff:63:a3,2.4,eduroam","24:f2:7f:ff:63:a4,2.4,Hallym Univ","24:f2:7f:ff:63:b2,5.0,Hallym WiFi","24:f2:7f:ff:63:b3,5.0,eduroam","24:f2:7f:ff:63:b4,5.0,Hallym Univ","24:f2:7f:ff:64:e3,2.4,eduroam","24:f2:7f:ff:64:f2,5.0,Hallym WiFi","24:f2:7f:ff:64:f3,5.0,eduroam","24:f2:7f:ff:64:f4,5.0,Hallym Univ","24:f2:7f:ff:65:62,2.4,Hallym WiFi","24:f2:7f:ff:65:63,2.4,eduroam","24:f2:7f:ff:65:64,2.4,Hallym Univ","24:f2:7f:ff:65:72,5.0,Hallym WiFi","24:f2:7f:ff:65:73,5.0,eduroam","24:f2:7f:ff:65:74,5.0,Hallym Univ","24:f2:7f:ff:65:a2,2.4,Hallym WiFi","24:f2:7f:ff:65:a3,2.4,eduroam","24:f2:7f:ff:65:a4,2.4,Hallym Univ","24:f2:7f:ff:65:b2,5.0,Hallym WiFi","24:f2:7f:ff:65:b3,5.0,eduroam","24:f2:7f:ff:65:b4,5.0,Hallym Univ","24:f2:7f:ff:6e:42,2.4,Hallym WiFi","24:f2:7f:ff:6e:43,2.4,Hallym Univ","24:f2:7f:ff:6e:44,2.4,eduroam","24:f2:7f:ff:6e:53,5.0,Hallym Univ","24:f2:7f:ff:6e:54,5.0,eduroam","24:f2:7f:ff:6f:92,5.0,Hallym WiFi","24:f2:7f:ff:6f:93,5.0,Hallym Univ","24:f2:7f:ff:6f:94,5.0,eduroam","24:f2:7f:ff:70:a4,2.4,eduroam","24:f2:7f:ff:70:b4,5.0,eduroam","24:f2:7f:ff:72:52,5.0,Hallym WiFi","24:f2:7f:ff:72:53,5.0,Hallym Univ","24:f2:7f:ff:72:54,5.0,eduroam","24:f2:7f:ff:77:d2,5.0,Hallym WiFi","24:f2:7f:ff:77:d3,5.0,Hallym Univ","24:f2:7f:ff:77:d4,5.0,eduroam","24:f2:7f:ff:7a:b3,5.0,Hallym Univ","24:f2:7f:ff:7a:e3,2.4,Hallym Univ","24:f2:7f:ff:7a:e4,2.4,eduroam","24:f2:7f:ff:80:02,2.4,Hallym WiFi","24:f2:7f:ff:80:03,2.4,eduroam","24:f2:7f:ff:80:04,2.4,Hallym Univ","24:f2:7f:ff:80:12,5.0,Hallym WiFi","24:f2:7f:ff:80:13,5.0,eduroam","24:f2:7f:ff:80:14,5.0,Hallym Univ","24:f2:7f:ff:80:62,2.4,Hallym WiFi","24:f2:7f:ff:80:63,2.4,eduroam","24:f2:7f:ff:80:64,2.4,Hallym Univ","24:f2:7f:ff:80:72,5.0,Hallym WiFi","24:f2:7f:ff:80:73,5.0,eduroam","24:f2:7f:ff:80:74,5.0,Hallym Univ","24:f2:7f:ff:84:22,2.4,Hallym WiFi","24:f2:7f:ff:84:24,2.4,Hallym Univ","24:f2:7f:ff:84:32,5.0,Hallym WiFi","24:f2:7f:ff:84:33,5.0,eduroam","24:f2:7f:ff:84:34,5.0,Hallym Univ","24:f2:7f:ff:84:f2,5.0,Hallym WiFi","24:f2:7f:ff:84:f3,5.0,eduroam","24:f2:7f:ff:84:f4,5.0,Hallym Univ","24:f2:7f:ff:85:a2,2.4,Hallym WiFi","24:f2:7f:ff:85:a3,2.4,eduroam","24:f2:7f:ff:85:a4,2.4,Hallym Univ","24:f2:7f:ff:85:b2,5.0,Hallym WiFi","24:f2:7f:ff:85:b3,5.0,eduroam","24:f2:7f:ff:85:b4,5.0,Hallym Univ","26:e8:53:4f:02:27,2.4,AT_401_CST_570004_WW_0227","38:17:c3:c2:10:a2,2.4,Hallym WiFi","38:17:c3:c2:10:b2,5.0,Hallym WiFi","38:17:c3:c2:10:b3,5.0,eduroam","38:17:c3:c2:10:b4,5.0,Hallym Univ","38:17:c3:c2:11:22,2.4,Hallym WiFi","38:17:c3:c2:11:23,2.4,Hallym Univ","38:17:c3:c2:11:24,2.4,eduroam","38:17:c3:c2:11:32,5.0,Hallym WiFi","38:17:c3:c2:11:33,5.0,Hallym Univ","38:17:c3:c2:11:34,5.0,eduroam","38:17:c3:c2:11:42,2.4,Hallym WiFi","38:17:c3:c2:11:43,2.4,eduroam","38:17:c3:c2:11:44,2.4,Hallym Univ","38:17:c3:c2:13:a4,2.4,Hallym Univ","38:17:c3:c2:14:22,2.4,Hallym WiFi","38:17:c3:c2:14:23,2.4,eduroam","38:17:c3:c2:14:52,5.0,Hallym WiFi","38:17:c3:c2:14:53,5.0,Hallym Univ","38:17:c3:c2:14:54,5.0,eduroam","38:17:c3:c2:14:72,5.0,Hallym WiFi","38:17:c3:c2:14:73,5.0,eduroam","38:17:c3:c2:14:74,5.0,Hallym Univ","38:17:c3:c2:14:92,5.0,Hallym WiFi","38:17:c3:c2:14:93,5.0,Hallym Univ","38:17:c3:c2:14:94,5.0,eduroam","38:17:c3:c2:14:e2,2.4,Hallym WiFi","38:17:c3:c2:14:e3,2.4,Hallym Univ","38:17:c3:c2:15:03,2.4,eduroam","38:17:c3:c2:15:04,2.4,Hallym Univ","38:17:c3:c2:15:12,5.0,Hallym WiFi","38:17:c3:c2:15:13,5.0,eduroam","38:17:c3:c2:15:14,5.0,Hallym Univ","38:17:c3:c2:15:42,2.4,Hallym WiFi","38:17:c3:c2:15:43,2.4,Hallym Univ","38:17:c3:c2:15:44,2.4,eduroam","38:17:c3:c2:15:52,5.0,Hallym WiFi","38:17:c3:c2:15:53,5.0,Hallym Univ","38:17:c3:c2:15:54,5.0,eduroam","3c:d9:2b:a5:cc:fc,2.4,HP-Print-FC-Officejet Pro 8600","40:b8:9a:9a:17:cc,2.4,HP-Print-CC-Color LaserJet Pro","4a:5f:99:50:5d:71,2.4,DIRECT-71-HP M281 LaserJet","4a:9e:bd:6c:12:59,2.4,DIRECT-59-HP M479dw Color LJ","50:fd:d5:68:19:84,2.4,Samsung Room A/C_E50AJTAR161A","58:86:94:2c:6e:16,2.4,iptime","58:86:94:55:6d:d6,5.0,apclab","58:86:94:7f:45:6c,2.4,1347","58:86:94:ae:50:ca,2.4,1348-2.4G","58:86:94:ae:50:cb,5.0,1348-5G","58:86:94:ba:c5:fe,2.4,EPD-WiFi","5a:86:94:4f:45:6c,5.0,1347_5G","60:d0:2c:0d:4d:58,2.4,KT_FREE_WIFI","60:d0:2c:0d:4d:5c,5.0,KT_FREE_WIFI","60:d0:2c:11:df:28,2.4,KT_FREE_WIFI","60:d0:2c:11:df:2c,5.0,KT_FREE_WIFI","60:d0:2c:4d:4d:53,2.4,island-0D4D50","60:d0:2c:51:df:23,2.4,island-11DF20","64:e5:99:72:40:3e,2.4,NNL 1336","6c:19:8f:cf:b4:c8,2.4,dlink-B4C8","6c:19:8f:cf:b4:ca,5.0,dlink-B4C8-5GHz","70:5d:cc:05:7b:9c,5.0,AACL-1346-5G","70:5d:cc:05:7b:9e,2.4,AACL-1346","70:5d:cc:3b:7e:00,5.0,senuOffice5G","70:5d:cc:3b:7e:02,2.4,senuOffice2G","70:5d:cc:ae:25:34,2.4,AV CONTROL","70:5d:cc:b7:7b:90,2.4,iptime","76:40:bb:38:37:ac,2.4,DIRECT-ac-HP M452 LaserJet","86:25:19:9d:1d:2e,2.4,DIRECT-aYC48x Series","86:25:19:a5:38:51,2.4,DIRECT-51 C51x Series","86:25:19:c5:e3:8e,2.4,DIRECT-8E C56x Series","86:25:19:c6:f7:3f,2.4,DIRECT-3F C56x Series","86:25:19:c7:09:58,2.4,DIRECT-RMM268x_M289x Series","86:25:19:c8:a1:99,2.4,DIRECT-99 C56x Series","86:25:19:cd:42:53,2.4,DIRECT-pMC145x Series","86:25:19:ce:02:99,2.4,DIRECT-99 C56x Series","86:25:19:de:5c:c5,2.4,DIRECT-pBM268x_M289x Series","86:25:19:de:eb:0e,2.4,DIRECT-0E C56x Series","86:25:19:e2:76:7c,2.4,DIRECT-7C C56x Series","88:36:6c:9b:0a:f0,2.4,IML1367","88:a9:a7:93:25:bd,2.4,Adventurer 3","90:9f:33:81:8e:c8,5.0,VLC20215G","90:9f:33:be:1c:1c,2.4,1336","90:9f:33:be:1c:1e,5.0,1336_5G","92:9f:33:c1:8e:c8,2.4,VLC2021","92:9f:33:d1:8e:c8,2.4,ipTIME Guest1","b0:38:6c:09:98:10,5.0,1350_5G","b0:38:6c:09:98:12,2.4,1350","b0:38:6c:29:01:2c,2.4,1316","b0:38:6c:29:95:d8,2.4,","b2:38:6c:49:01:2c,5.0,13165G","b2:38:6c:49:95:d8,5.0,","b8:27:eb:43:2a:14,2.4,LabgeniusFly-000008","bc:10:2f:45:43:8f,2.4,Samsung Room A/C_E50AJTAR195N","bc:10:2f:55:d5:45,2.4,Samsung Room A/C_E50AJTAR107B","bc:10:2f:55:d5:97,2.4,Samsung Room A/C_E50AJTAR138E","ca:dd:6a:16:58:5f,2.4,[LG_CeilingCassette A/C]585f","cc:40:d0:af:eb:b0,2.4,AACL","cc:40:d0:af:eb:b1,5.0,AACL-5G","fa:0d:ac:bb:10:f1,2.4,DIRECT-F1-HP OfficeJet Pro 9010","fa:d0:27:36:62:5b,2.4,DIRECT-2736E25B"
1747666370890.0,0.6989668890982978,0.03801694285772893,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-100.0,-65.0,-100.0,-100.0,-86.0,-67.0,-66.0,-58.0,-58.0,-61.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-52.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-67.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-55.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-59.0,-49.0,-49.0,-49.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-74.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-100.0,-67.0,-67.0,-67.0,-71.0,-75.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-74.0,-72.0,-81.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-64.0,-64.0,-67.0,-68.0,-68.0,-100.0,-100.0,-100.0,-71.0,-100.0,-72.0,-65.0,-100.0,-100.0,-100.0,-62.0,-83.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-72.0,-100.0,-100.0,-81.0,-100.0,-72.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1747666371919.0,1.3983553124444366,0.06727157137019515,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-100.0,-65.0,-100.0,-100.0,-86.0,-67.0,-66.0,-58.0,-58.0,-61.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-52.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-67.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-55.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-59.0,-49.0,-49.0,-49.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-74.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-100.0,-67.0,-67.0,-67.0,-71.0,-75.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-74.0,-72.0,-81.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-64.0,-64.0,-67.0,-68.0,-68.0,-100.0,-100.0,-100.0,-71.0,-100.0,-72.0,-65.0,-100.0,-100.0,-100.0,-62.0,-83.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-72.0,-100.0,-100.0,-81.0,-100.0,-72.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1747666372503.0,2.09833931113115,0.06253854035835187,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-100.0,-65.0,-100.0,-100.0,-86.0,-67.0,-66.0,-58.0,-58.0,-61.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-52.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-67.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-55.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-59.0,-49.0,-49.0,-49.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-74.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-100.0,-67.0,-67.0,-67.0,-71.0,-75.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-74.0,-72.0,-81.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-64.0,-64.0,-67.0,-68.0,-68.0,-100.0,-100.0,-100.0,-71.0,-100.0,-72.0,-65.0,-100.0,-100.0,-100.0,-62.0,-83.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-72.0,-100.0,-100.0,-81.0,-100.0,-72.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1747666373035.0,2.7974703926451405,0.09740587264916445,-98.0,-100.0,-98.26666666666667,-100.0,-100.0,-70.13333333333334,-68.93333333333334,-97.2,-97.26666666666667,-64.53333333333333,-100.0,-100.0,-86.93333333333334,-66.73333333333333,-68.26666666666667,-60.8,-58.46666666666667,-63.6,-62.666666666666664,-98.4,-100.0,-100.0,-100.0,-100.0,-45.8,-50.6,-49.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.666666666666664,-100.0,-69.2,-72.0,-100.0,-100.0,-100.0,-98.4,-98.4,-97.26666666666667,-97.26666666666667,-97.26666666666667,-100.0,-97.46666666666667,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-97.46666666666667,-54.666666666666664,-54.666666666666664,-56.53333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-98.66666666666667,-98.66666666666667,-98.66666666666667,-95.53333333333333,-58.13333333333333,-61.733333333333334,-48.666666666666664,-48.666666666666664,-48.666666666666664,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.26666666666667,-100.0,-100.0,-100.0,-98.66666666666667,-98.66666666666667,-98.66666666666667,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-98.33333333333333,-76.66666666666667,-97.4,-75.73333333333333,-97.06666666666666,-72.8,-73.73333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.2,-79.46666666666667,-100.0,-100.0,-100.0,-67.0,-67.0,-67.0,-72.93333333333334,-76.66666666666667,-78.53333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.93333333333334,-75.73333333333333,-73.86666666666666,-82.26666666666667,-83.2,-83.2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.93333333333334,-72.93333333333334,-72.93333333333334,-100.0,-100.0,-100.0,-70.13333333333334,-100.0,-100.0,-80.4,-82.26666666666667,-100.0,-100.0,-100.0,-100.0,-100.0,-69.2,-66.4,-66.4,-69.2,-70.13333333333334,-70.13333333333334,-100.0,-100.0,-97.93333333333334,-72.93333333333334,-100.0,-73.86666666666666,-67.33333333333333,-97.4,-97.13333333333334,-98.46666666666667,-63.06666666666667,-84.13333333333334,-100.0,-98.26666666666667,-100.0,-80.4,-100.0,-100.0,-72.53333333333333,-100.0,-100.0,-82.26666666666667,-100.0,-73.86666666666666,-97.4,-100.0,-100.0,-77.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-98.13333333333334,-97.66666666666667,-59.86666666666667,-72.93333333333334,-98.86666666666666,-100.0,-100.0,-98.13333333333334,-97.73333333333333,-56.06666666666667,-97.73333333333333,-100.0,-98.93333333333334,-98.33333333333333,-100.0,-100.0,-100.0,-80.86666666666666,-75.73333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-97.93333333333334,-100.0
